sample,species,call_type,start,end,aug_method
FR002A_20240703_210000_16kHz_1980_2010.wav,Masked Owl,screech,25.06,27.89,original
FR002A_20240703_210000_16kHz_240_270.wav,Masked Owl,screech,13.16,15.87,original
FR002A_20240703_210000_16kHz_2010_2040.wav,Masked Owl,screech,20.6,23.4,original
FR002A_20240703_220000_16kHz_2880_2910.wav,Masked Owl,screech,6.24,8.33,original
FR002A_20240704_010000_16kHz_3390_3420.wav,Masked Owl,chattering,13.92,16.32,original
FR002A_20240704_010000_16kHz_3510_3540.wav,Masked Owl,chattering,19.57,21.87,original
FR002A_20240704_210000_16kHz_750_780.wav,Masked Owl,chattering,11.63,13.82,original
FR002A_20240704_220000_16kHz_3210_3240.wav,Masked Owl,screech,22.2,25.71,original
FR002A_20240704_230000_16kHz_3390_3420.wav,Masked Owl,screech,14.23,17.27,original
FR002A_20240705_000000_16kHz_1440_1470.wav,Masked Owl,screech,1.24,4.59,original
FR002A_20240705_000000_16kHz_1530_1560.wav,Masked Owl,screech,17.43,20.29,original
FR002A_20240705_000000_16kHz_1700_1730.wav,Masked Owl,screech,8.65,12.26,original
FR002A_20240705_010000_16kHz_0_30.wav,Masked Owl,screech,15.05,17.37,original
FR002A_20240705_010000_16kHz_120_150.wav,Masked Owl,screech,23.44,26.81,original
FR002A_20240705_020000_16kHz_150_180.wav,Masked Owl,screech,13.78,16.03,original
FR002A_20240705_020000_16kHz_480_510.wav,Masked Owl,screech,7.6,9.72,original
FR002A_20240705_020000_16kHz_510_540.wav,Masked Owl,screech,0.04,3.93,original
FR002A_20240705_040000_16kHz_1830_1860.wav,Masked Owl,screech,9.96,13.13,original
FR002A_20240705_040000_16kHz_3360_3390.wav,Masked Owl,screech,3.29,6.29,original
FR002A_20240705_050000_16kHz_1740_1770.wav,Masked Owl,screech,7.7,10.2,original
FR002A_20240705_050000_16kHz_2820_2850.wav,Masked Owl,screech,15.77,18.46,original
FR002A_20240705_210000_16kHz_3180_3210.wav,Masked Owl,screech,13.52,16.47,original
FR002A_20240705_210000_16kHz_3210_3240.wav,Masked Owl,screech,1.99,5.24,original
FR002A_20240705_210000_16kHz_3160_3190.wav,Masked Owl,screech,10.54,13.08,original
FR002A_20240705_210000_16kHz_3160_3190(1).wav,Masked Owl,screech,18.76,21.28,original
FR002A_20240705_220000_16kHz_3090_3120.wav,Masked Owl,screech,15.26,18.01,original
FR002A_20240705_220000_16kHz_3241_3271.wav,Masked Owl,screech,26.5,29.21,original
FR002A_20240705_220000_16kHz_3271_3301.wav,Masked Owl,screech,0.18,3.07,original
FR002A_20240705_220000_16kHz_3510_3540.wav,Masked Owl,screech,23.96,26.02,original
FR002A_20240705_220000_16kHz_3210_3240.wav,Masked Owl,screech,6.0,9.57,original
FR002A_20240705_230000_16kHz_30_60.wav,Masked Owl,screech,9.98,12.83,original
FR002A_20240706_190000_16kHz_750_780.wav,Masked Owl,screech,7.18,9.24,original
FR002A_20240706_190000_16kHz_270_300.wav,Masked Owl,screech,6.17,8.75,original
FR002A_20240706_220000_16kHz_3420_3450.wav,Masked Owl,screech,12.49,14.78,original
FR002A_20240706_220000_16kHz_3520_3550.wav,Masked Owl,screech,19.57,22.38,original
FR002A_20240707_050000_16kHz_1320_1350.wav,Masked Owl,screech,14.87,17.45,original
FR002A_20240707_050000_16kHz_1770_1800.wav,Masked Owl,screech,13.0,15.74,original
FR002A_20240707_050000_16kHz_2040_2070.wav,Masked Owl,screech,16.18,19.28,original
FR002A_20240707_050000_16kHz_1440_1470.wav,Masked Owl,screech,2.16,5.18,original
FR002A_20240707_050000_16kHz_1950_1980.wav,Masked Owl,screech,15.61,19.89,original
FR002A_20240707_050000_16kHz_1410_1440.wav,Masked Owl,screech,7.89,10.14,original
FR002A_20240707_190000_16kHz_840_870.wav,Masked Owl,screech,11.15,13.29,original
FR002A_20240707_210000_16kHz_1740_1770.wav,Masked Owl,screech,5.69,8.59,original
FR002A_20240707_220000_16kHz_2640_2670.wav,Masked Owl,screech,26.84,30.03,original
FR002A_20240707_230000_16kHz_780_810.wav,Masked Owl,screech,1.6,4.15,original
FR002A_20240707_230000_16kHz_1230_1260.wav,Masked Owl,screech,20.03,22.49,original
FR002A_20240707_230000_16kHz_1320_1350.wav,Masked Owl,screech,27.0,29.87,original
FR002A_20240707_230000_16kHz_1410_1440.wav,Masked Owl,screech,18.07,20.67,original
FR002A_20240708_050000_16kHz_1290_1320.wav,Masked Owl,screech,0.3,2.79,original
FR002A_20240708_050000_16kHz_90_120.wav,Masked Owl,screech,24.82,26.82,original
FR002A_20240708_050000_16kHz_1350_1380.wav,Masked Owl,screech,26.12,28.96,original
FR002A_20240708_050000_16kHz_1410_1440.wav,Masked Owl,screech,24.98,27.83,original
FR002A_20240710_190000_16kHz_1500_1530.wav,Masked Owl,screech,13.66,16.87,original
FR002A_20240710_190000_16kHz_1650_1680.wav,Masked Owl,screech,0.54,3.86,original
FR002A_20240710_190000_16kHz_1750_1780.wav,Masked Owl,screech,17.67,21.09,original
FR002A_20240710_190000_16kHz_2390_2420.wav,Masked Owl,screech,8.44,10.7,original
FR002A_20240710_190000_16kHz_3030_3060.wav,Masked Owl,screech,19.14,21.77,original
FR002A_20240710_200000_16kHz_60_90.wav,Masked Owl,screech,0.31,3.03,original
FR002A_20240710_200000_16kHz_120_150.wav,Masked Owl,screech,6.84,8.99,original
FR002A_20240710_200000_16kHz_1350_1380.wav,Masked Owl,screech,7.09,9.82,original
FR002A_20240710_200000_16kHz_1390_1420.wav,Masked Owl,screech,18.38,21.13,original
FR002A_20240710_220000_16kHz_620_650.wav,Masked Owl,screech,8.34,10.64,original
FR002A_20240710_220000_16kHz_3540_3570.wav,Masked Owl,screech,23.01,25.09,original
FR002A_20240710_230000_16kHz_30_60.wav,Masked Owl,screech,10.11,12.57,original
FR002A_20240710_230000_16kHz_150_180.wav,Masked Owl,screech,26.73,29.77,original
FR002A_20240710_230000_16kHz_300_330.wav,Masked Owl,screech,24.01,26.8,original
FR002A_20240710_230000_16kHz_510_540.wav,Masked Owl,screech,15.13,17.92,original
FR002A_20240710_230000_16kHz_2230_2260.wav,Masked Owl,screech,19.71,22.93,original
FR002A_20240710_230000_16kHz_2600_2630.wav,Masked Owl,screech,8.33,11.14,original
FR002A_20240710_230000_16kHz_3150_3180.wav,Masked Owl,screech,22.92,25.28,original
FR002A_20240710_230000_16kHz_3570_3600.wav,Masked Owl,screech,1.94,4.52,original
FR002A_20240710_230000_16kHz_3220_3250.wav,Masked Owl,screech,17.41,20.71,original
FR002A_20240710_230000_16kHz_450_480.wav,Masked Owl,screech,14.28,17.96,original
FR002A_20240710_230000_16kHz_2610_2640.wav,Masked Owl,screech,2.0,4.98,original
FR002A_20240711_000000_16kHz_270_300.wav,Masked Owl,screech,17.19,19.82,original
FR002A_20240711_000000_16kHz_270_300(1).wav,Masked Owl,screech,22.37,25.2,original
FR002A_20240712_020000_16kHz_270_300.wav,Masked Owl,screech,23.52,26.13,original
FR002A_20240712_050000_16kHz_2580_2610.wav,Masked Owl,screech,25.25,27.63,original
FR002A_20240713_230000_16kHz_330_360.wav,Masked Owl,screech,24.73,26.85,original
FR002A_20240714_000000_16kHz_3330_3360.wav,Masked Owl,screech,11.23,13.86,original
FR002A_CH04_20240626_180000_16kHz_2130_2160.wav,Masked Owl,screech,19.65,22.31,original
FR002A_CH04_20240627_030000_16kHz_1170_1200.wav,Masked Owl,screech,27.12,29.36,original
FR002A_CH04_20240627_030000_16kHz_1260_1290.wav,Masked Owl,screech,10.89,13.17,original
FR002A_CH04_20240627_030000_16kHz_1920_1950.wav,Masked Owl,screech,16.8,20.02,original
FR002A_CH04_20240627_210000_16kHz_1020_1050.wav,Masked Owl,screech,2.74,5.32,original
FR002A_CH04_20240627_210000_16kHz_1260_1290.wav,Masked Owl,screech,16.94,20.02,original
FR002A_CH04_20240627_210000_16kHz_1350_1380.wav,Masked Owl,screech,25.62,29.53,original
FR002A_CH04_20240627_210000_16kHz_1520_1550.wav,Masked Owl,screech,9.23,11.9,original
FR002A_CH04_20240627_210000_16kHz_1690_1720.wav,Masked Owl,screech,16.98,20.14,original
FR002A_CH04_20240627_210000_16kHz_30_60.wav,Masked Owl,screech,15.11,17.68,original
FR002A_CH04_20240628_030000_16kHz_30_60.wav,Masked Owl,screech,25.48,27.92,original
FR002A_CH04_20240628_030000_16kHz_570_600.wav,Masked Owl,screech,9.53,12.33,original
FR002A_CH04_20240628_030000_16kHz_830_860.wav,Masked Owl,screech,9.13,11.64,original
FR002A_CH04_20240628_030000_16kHz_880_910.wav,Masked Owl,screech,18.06,21.12,original
FR002A_CH04_20240628_030000_16kHz_1020_1050.wav,Masked Owl,screech,23.58,26.75,original
FR002A_CH04_20240628_030000_16kHz_1050_1080.wav,Masked Owl,screech,7.66,10.64,original
FR002A_CH04_20240628_030000_16kHz_1290_1320.wav,Masked Owl,screech,19.3,21.59,original
FR002A_CH04_20240628_030000_16kHz_3060_3090.wav,Masked Owl,screech,1.85,5.13,original
FR002A_CH04_20240628_040000_16kHz_300_330.wav,Masked Owl,screech,2.59,6.13,original
FR002A_CH04_20240628_040000_16kHz_1110_1140.wav,Masked Owl,screech,13.63,16.25,original
FR002A_CH04_20240628_040000_16kHz_1260_1290.wav,Masked Owl,screech,12.74,15.05,original
FR002A_CH04_20240628_040000_16kHz_1350_1380.wav,Masked Owl,screech,22.17,25.49,original
FR002A_CH04_20240628_040000_16kHz_1590_1620.wav,Masked Owl,screech,20.13,23.53,original
FR002A_CH04_20240628_040000_16kHz_1020_1050.wav,Masked Owl,screech,9.16,11.87,original
FR002A_CH04_20240628_040000_16kHz_900_930.wav,Masked Owl,screech,2.14,4.62,original
FR002A_CH04_20240628_050000_16kHz_3000_3030.wav,Masked Owl,screech,22.89,24.95,original
FR002A_CH04_20240628_050000_16kHz_3030_3060.wav,Masked Owl,screech,23.29,25.61,original
FR002A_CH04_20240628_050000_16kHz_3090_3120.wav,Masked Owl,screech,26.67,28.9,original
FR002A_CH04_20240630_190000_16kHz_3330_3360.wav,Masked Owl,screech,23.06,26.0,original
FR002A_CH04_20240630_190000_16kHz_3540_3570.wav,Masked Owl,screech,23.64,27.33,original
FR002A_CH04_20240630_200000_16kHz_50_80.wav,Masked Owl,screech,6.26,10.17,original
FR002A_CH04_20240630_200000_16kHz_180_210.wav,Masked Owl,screech,26.89,29.94,original
FR002A_CH04_20240630_200000_16kHz_240_270.wav,Masked Owl,screech,12.98,16.52,original
FR002A_CH04_20240630_200000_16kHz_460_490.wav,Masked Owl,screech,17.98,20.4,original
FR002A_CH04_20240630_200000_16kHz_420_450.wav,Masked Owl,screech,26.79,29.15,original
FR002A_CH07_20240702_210000_16kHz_2190_2220.wav,Masked Owl,screech,16.98,19.17,original
FR002A_CH07_20240702_210000_16kHz_2280_2310.wav,Masked Owl,screech,21.91,24.09,original
FR002A_CH07_20240702_210000_16kHz_2340_2370.wav,Masked Owl,screech,8.92,11.05,original
FR002A_CH07_20240703_170000_16kHz_960_990.wav,Masked Owl,screech,23.98,25.97,original
FR002A_CH07_20240705_020000_16kHz_30_60.wav,Masked Owl,screech,1.18,3.44,original
FR002A_CH07_20240705_020000_16kHz_1650_1680.wav,Masked Owl,screech,22.15,24.24,original
FR002A_CH07_20240705_020000_16kHz_2760_2790.wav,Masked Owl,screech,3.54,6.29,original
FR002A_CH07_20240705_040000_16kHz_1830_1860.wav,Masked Owl,screech,7.52,10.29,original
FR002A_CH07_20240705_040000_16kHz_3330_3360.wav,Masked Owl,screech,20.64,23.65,original
FR002A_CH07_20240705_050000_16kHz_1740_1770.wav,Masked Owl,screech,4.05,6.55,original
FR002A_CH07_20240705_050000_16kHz_2820_2850.wav,Masked Owl,screech,11.87,14.35,original
FR002A_CH07_20240705_220000_16kHz_3210_3240.wav,Masked Owl,screech,21.56,23.29,original
FR002A_CH07_20240705_220000_16kHz_3540_3570.wav,Masked Owl,screech,2.54,4.41,original
FR002A_CH07_20240705_230000_16kHz_2040_2070.wav,Masked Owl,screech,10.65,13.32,original
FR002A_CH07_20240706_190000_16kHz_30_60.wav,Masked Owl,screech,25.53,28.54,original
FR002A_CH07_20240706_190000_16kHz_270_300.wav,Masked Owl,screech,3.03,6.15,original
FR002A_CH07_20240706_190000_16kHz_720_750.wav,Masked Owl,screech,18.54,21.0,original
FR002A_CH07_20240706_190000_16kHz_1260_1290.wav,Masked Owl,chattering,5.91,7.7,original
FR002A_CH07_20240706_190000_16kHz_1260_1290(1).wav,Masked Owl,chattering,7.79,9.13,original
FR002A_CH07_20240706_190000_16kHz_1260_1290(2).wav,Masked Owl,chattering,9.2,10.6,original
FR002A_CH07_20240706_190000_16kHz_1260_1290(3).wav,Masked Owl,chattering,10.65,12.11,original
FR002A_CH07_20240706_190000_16kHz_1320_1350.wav,Masked Owl,chattering,16.29,18.97,original
FR002A_CH07_20240706_190000_16kHz_1320_1350(1).wav,Masked Owl,chattering,19.07,20.39,original
FR002A_CH07_20240706_190000_16kHz_1320_1350(2).wav,Masked Owl,chattering,20.46,21.88,original
FR002A_CH07_20240706_190000_16kHz_1320_1350(3).wav,Masked Owl,chattering,21.93,23.48,original
FR002A_CH07_20240706_190000_16kHz_1400_1430.wav,Masked Owl,screech,9.18,12.28,original
FR002A_CH07_20240706_190000_16kHz_1500_1530.wav,Masked Owl,screech,24.78,27.53,original
FR002A_CH07_20240706_220000_16kHz_2280_2310.wav,Masked Owl,screech,1.64,4.53,original
FR002A_CH07_20240706_220000_16kHz_2910_2940.wav,Masked Owl,screech,25.22,28.22,original
FR002A_CH07_20240706_220000_16kHz_2970_3000.wav,Masked Owl,screech,17.98,20.85,original
FR002A_CH07_20240706_220000_16kHz_2190_2220.wav,Masked Owl,screech,18.3,21.7,original
FR002A_CH07_20240706_220000_16kHz_2880_2910.wav,Masked Owl,screech,24.04,26.73,original
FR002A_CH07_20240707_050000_16kHz_2370_2400.wav,Masked Owl,screech,23.35,26.38,original
FR002A_CH07_20240707_190000_16kHz_840_870.wav,Masked Owl,screech,7.1,9.53,original
FR002A_CH07_20240708_040000_16kHz_2400_2430.wav,Masked Owl,screech,6.8,8.89,original
FR002A_CH07_20240708_040000_16kHz_2550_2580.wav,Masked Owl,screech,17.71,20.67,original
FR002A_CH07_20240708_050000_16kHz_1410_1440.wav,Masked Owl,screech,22.91,25.18,original
FR002A_CH07_20240708_050000_16kHz_1350_1380.wav,Masked Owl,screech,24.28,26.87,original
FR002A_CH07_20240710_190000_16kHz_1380_1410.wav,Masked Owl,screech,13.67,16.9,original
FR002A_CH07_20240710_190000_16kHz_1500_1530.wav,Masked Owl,screech,10.77,14.84,original
FR002A_CH07_20240710_190000_16kHz_1630_1660.wav,Masked Owl,screech,17.65,21.04,original
FR002A_CH07_20240710_190000_16kHz_1740_1770.wav,Masked Owl,screech,24.64,27.53,original
FR002A_CH07_20240710_190000_16kHz_2880_2910.wav,Masked Owl,screech,9.99,12.69,original
FR002A_CH07_20240710_190000_16kHz_3480_3510.wav,Masked Owl,screech,1.65,4.38,original
FR002A_CH07_20240710_190000_16kHz_2850_2880.wav,Masked Owl,screech,20.64,22.98,original
FR002A_CH07_20240710_200000_16kHz_1350_1380.wav,Masked Owl,screech,3.12,6.55,original
FR002A_CH07_20240710_200000_16kHz_1380_1410.wav,Masked Owl,screech,24.12,27.93,original
FR002A_CH07_20240710_200000_16kHz_1830_1860.wav,Masked Owl,screech,0.65,5.06,original
FR002A_CH07_20240710_200000_16kHz_2850_2880.wav,Masked Owl,screech,0.29,3.3,original
FR002A_CH07_20240710_200000_16kHz_3270_3300.wav,Masked Owl,screech,9.31,12.03,original
FR002A_CH07_20240710_200000_16kHz_120_150.wav,Masked Owl,screech,3.46,7.1,original
FR002A_CH07_20240710_200000_16kHz_1350_1380(1).wav,Masked Owl,screech,9.31,12.32,original
FR002A_CH07_20240710_210000_16kHz_3030_3060.wav,Masked Owl,screech,3.78,7.22,original
FR002A_CH07_20240710_210000_16kHz_3450_3480.wav,Masked Owl,screech,22.69,26.14,original
FR002A_CH07_20240710_210000_16kHz_3450_3480(1).wav,Masked Owl,screech,26.79,29.62,original
FR002A_CH07_20240710_220000_16kHz_600_630.wav,Masked Owl,screech,23.73,26.67,original
FR002A_CH07_20240710_220000_16kHz_1290_1320.wav,Masked Owl,screech,3.13,6.25,original
FR002A_CH07_20240710_220000_16kHz_1800_1830.wav,Masked Owl,screech,14.65,18.07,original
FR002A_CH07_20240710_220000_16kHz_2220_2250.wav,Masked Owl,screech,11.32,14.81,original
FR002A_CH07_20240710_220000_16kHz_3360_3390.wav,Masked Owl,screech,18.26,21.65,original
FR002A_CH07_20240710_220000_16kHz_3480_3510.wav,Masked Owl,screech,10.62,14.39,original
FR002A_CH07_20240710_220000_16kHz_3540_3570.wav,Masked Owl,screech,16.7,19.72,original
FR002A_CH07_20240710_220000_16kHz_2220_2250(1).wav,Masked Owl,screech,16.6,18.96,original
FR002A_CH07_20240710_220000_16kHz_3420_3450.wav,Masked Owl,screech,15.22,18.28,original
FR002A_CH07_20240710_230000_16kHz_60_90.wav,Masked Owl,screech,2.55,5.48,original
FR002A_CH07_20240710_230000_16kHz_150_180.wav,Masked Owl,screech,24.1,27.09,original
FR002A_CH07_20240710_230000_16kHz_210_240.wav,Masked Owl,screech,10.81,13.36,original
FR002A_CH07_20240710_230000_16kHz_300_330.wav,Masked Owl,screech,21.29,24.54,original
FR002A_CH07_20240710_230000_16kHz_450_480.wav,Masked Owl,screech,10.75,14.07,original
FR002A_CH07_20240710_230000_16kHz_510_540.wav,Masked Owl,screech,11.53,15.0,original
FR002A_CH07_20240710_230000_16kHz_2220_2250.wav,Masked Owl,screech,26.45,28.66,original
FR002A_CH07_20240710_230000_16kHz_2579_2609.wav,Masked Owl,screech,25.94,29.27,original
FR002A_CH07_20240710_230000_16kHz_2609_2639.wav,Masked Owl,screech,0.02,2.67,original
FR002A_CH07_20240710_230000_16kHz_3150_3180.wav,Masked Owl,screech,19.28,22.35,original
FR002A_CH07_20240710_230000_16kHz_3210_3240.wav,Masked Owl,screech,23.79,27.38,original
FR002A_CH07_20240710_230000_16kHz_3550_3580.wav,Masked Owl,screech,18.22,21.78,original
FR002A_CH07_20240710_230000_16kHz_30_60.wav,Masked Owl,screech,6.78,10.01,original
FR002A_CH07_20240710_230000_16kHz_3230_3260.wav,Masked Owl,screech,9.45,11.71,original
FR002A_CH07_20240710_230000_16kHz_3570_3600.wav,Masked Owl,screech,3.11,5.42,original
FR002A_CH07_20240711_000000_16kHz_270_300.wav,Masked Owl,screech,13.77,16.73,original
FR002A_CH07_20240711_000000_16kHz_450_480.wav,Masked Owl,screech,12.68,15.75,original
FR002A_CH07_20240711_000000_16kHz_450_480(1).wav,Masked Owl,screech,17.76,20.64,original
FR002A_CH07_20240711_000000_16kHz_810_840.wav,Masked Owl,screech,21.06,24.56,original
FR002A_CH07_20240711_000000_16kHz_1770_1800.wav,Masked Owl,screech,3.15,5.21,original
FR002A_CH07_20240711_000000_16kHz_1860_1890.wav,Masked Owl,screech,7.34,10.44,original
FR002A_CH07_20240711_000000_16kHz_2430_2460.wav,Masked Owl,screech,20.52,23.92,original
FR002A_CH07_20240711_000000_16kHz_2730_2760.wav,Masked Owl,screech,16.32,19.68,original
FR002A_CH07_20240711_000000_16kHz_3120_3150.wav,Masked Owl,screech,5.44,8.83,original
FR002A_CH07_20240711_000000_16kHz_3160_3190.wav,Masked Owl,screech,18.21,21.56,original
FR002A_CH07_20240711_000000_16kHz_270_300(1).wav,Masked Owl,screech,18.96,21.34,original
FR002A_CH07_20240711_000000_16kHz_570_600.wav,Masked Owl,screech,6.68,8.97,original
FR002A_CH07_20240711_000000_16kHz_690_720.wav,Masked Owl,screech,21.8,24.75,original
FR002A_CH07_20240711_000000_16kHz_840_870.wav,Masked Owl,screech,6.06,8.82,original
FR002A_CH07_20240711_000000_16kHz_3210_3240.wav,Masked Owl,screech,1.83,4.59,original
FR002A_CH07_20240711_020000_16kHz_1350_1380.wav,Masked Owl,screech,10.52,12.73,original
FR002A_CH07_20240711_020000_16kHz_1350_1380(1).wav,Masked Owl,screech,27.59,29.89,original
FR002A_CH07_20240711_020000_16kHz_1410_1440.wav,Masked Owl,screech,12.38,14.76,original
FR002A_CH07_20240711_020000_16kHz_1410_1440(1).wav,Masked Owl,screech,16.44,18.82,original
FR002A_CH07_20240711_020000_16kHz_1410_1440(2).wav,Masked Owl,screech,19.58,21.79,original
FR002A_CH07_20240711_020000_16kHz_1350_1380(2).wav,Masked Owl,screech,22.35,24.18,original
FR002A_CH07_20240712_010000_16kHz_810_840.wav,Masked Owl,screech,1.73,4.41,original
FR002A_CH07_20240712_050000_16kHz_1710_1740.wav,Masked Owl,screech,1.8,4.9,original
FR002A_CH07_20240712_050000_16kHz_2580_2610.wav,Masked Owl,screech,20.74,24.32,original
FR002A_CH07_20240713_030000_16kHz_3540_3570.wav,Masked Owl,screech,27.41,29.2,original
FR002A_CH07_20240713_030000_16kHz_3565_3595.wav,Masked Owl,screech,4.21,7.21,original
FR002A_CH07_20240713_030000_16kHz_3565_3595(1).wav,Masked Owl,screech,7.67,10.07,original
FR002A_CH07_20240713_030000_16kHz_3565_3595(2).wav,Masked Owl,screech,10.25,12.24,original
FR002A_CH07_20240713_030000_16kHz_3565_3595(3).wav,Masked Owl,screech,12.56,15.55,original
FR002A_CH07_20240713_030000_16kHz_3565_3595(4).wav,Masked Owl,screech,15.88,18.56,original
FR002A_CH07_20240713_040000_16kHz_0_30.wav,Masked Owl,screech,14.18,18.16,original
FR002A_CH07_20240713_040000_16kHz_0_30(1).wav,Masked Owl,screech,18.36,21.12,original
FR002A_CH07_20240713_040000_16kHz_0_30(2).wav,Masked Owl,screech,21.28,24.9,original
FR002A_CH07_20240713_040000_16kHz_25_55.wav,Masked Owl,screech,3.79,7.82,original
FR002A_CH07_20240713_200000_16kHz_2520_2550.wav,Masked Owl,screech,19.03,22.41,original
FR002A_CH07_20240713_230000_16kHz_330_360.wav,Masked Owl,screech,17.88,22.26,original
FR002A_CH07_20240714_000000_16kHz_930_960.wav,Masked Owl,screech,18.16,22.32,original
